ISO	NAME	LAT	LON	ETHNOLOGUE	GLOTTOLOG
moa	MWAN	7.90	-5.95	Niger-Congo,Mande,Eastern,Southeastern,Nwa-Ben,Wan-Mwan	Mande,EasternMande,SoutheasternMande,Nwa-Ben,Wan-Mwan
sho	SHANGA	11.55	3.83	Niger-Congo,Mande,Eastern,Eastern,Busa	Mande,EasternMande,Bisa-Busa,Samo-Busa,Busan,Kyenga-Shanga
neb	TOURA	7.90	-7.50	Niger-Congo,Mande,Eastern,Southeastern,Guro-Tura,Tura-Dan-Mano,Tura-Dan	Mande,EasternMande,SoutheasternMande,Mano-Dan,Guro-Dan,Dan-Toura,Toura-Goo
wan	WAN	7.80	-5.80	Niger-Congo,Mande,Eastern,Southeastern,Nwa-Ben,Wan-Mwan	Mande,EasternMande,SoutheasternMande,Nwa-Ben,Wan-Mwan
daf	YAKOUBA	7.27	-8.15	Niger-Congo,Mande,Eastern,Southeastern,Guro-Tura,Tura-Dan-Mano,Tura-Dan	Mande,EasternMande,SoutheasternMande,Mano-Dan,Guro-Dan,Dan-Toura
yre	YAURE	6.96	-5.55	Niger-Congo,Mande,Eastern,Southeastern,Guro-Tura,Guro-Yaoure	Mande,EasternMande,SoutheasternMande,Mano-Dan,Guro-Dan,Guro-Yaoure
ema	AOMA	7.08	5.92	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,North-Central,Edo-Esan-Ora	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-CentralEdoid,CentralPlainsEdoid
ets	AUCHI	7.25	6.50	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,North-Central,Ghotuo-Uneme-Yekhee	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-CentralEdoid,Afenmai-Bendel,Uneme-Yekhee
deg	DEGEMA	4.75	6.75	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Delta	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,DeltaEdoid,Degema-Engenni
bin	EDO	6.42	5.83	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,North-Central,Edo-Esan-Ora	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-CentralEdoid,CentralPlainsEdoid
enn	EGENE	5.17	6.38	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Delta	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,DeltaEdoid,Degema-Engenni
ehu	EHUEUN	7.42	5.58	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Northwestern,Osse	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,NorthwesternEdoid,Osse,Ukue-Ehueun
epi	EPIE	5.00	6.33	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Delta	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,DeltaEdoid
erh	ERUWA	5.17	6.00	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Southwestern	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,SouthwesternEdoid
aaa	GHOTUO	7.08	5.75	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,North-Central,Ghotuo-Uneme-Yekhee	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-CentralEdoid,Afenmai-Bendel
opa	IBILO	7.42	6.08	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Northwestern,Southern	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,NorthwesternEdoid,SouthernNorthwesternEdoid
iso	ISOKO	5.50	6.25	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Southwestern	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,SouthwesternEdoid
oke	OKPE	6.00	5.83	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Southwestern	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,SouthwesternEdoid
uha	UHAMI	7.37	5.67	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Northwestern,Osse	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,NorthwesternEdoid,Osse
uku	UKUE	7.45	5.58	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Northwestern,Osse	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,NorthwesternEdoid,Osse,Ukue-Ehueun
une	UNEME	6.97	6.13	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,North-Central,Ghotuo-Uneme-Yekhee	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-CentralEdoid,Afenmai-Bendel,Uneme-Yekhee
urh	URHOBO	5.58	6.00	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Southwestern	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,SouthwesternEdoid
evh	UVBIE	5.42	5.75	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Edoid,Southwestern	Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,SouthwesternEdoid
aks	AKASELEM	08.83	01.33	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma,Ntcham	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaA
bba	BAATONUM	10.00	02.05	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Bariba	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,SouthernCentralGur
bud	BASSARI	10.08	0.50	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma,Ntcham	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaA
beh	BIALI	11.33	1.17	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Eastern	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Oti-VoltaOriental
biv	BIRIFOR_SOUTHERN	9.67	-2.67	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Northwest,Dagaari-Birifor,Birifor	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,NorthwestOti-Volta,Safaliba-Dagaare,Dagaaric,North-WestDagaric,Birifor
bwu	BULI_GHANA	10.50	-1.25	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Buli-Koma	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,Buli-Koma
tiq	CEFO	10.72	-4.53	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Tiefo	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur
dga	DAGAARE	10.50	-2.67	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Northwest,Dagaari-Birifor,Dagaari	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,NorthwestOti-Volta,Safaliba-Dagaare,Dagaaric,Central-SouthDagaric
dag	DAGBANI	9.58	-0.50	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Southeast	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,SoutheastWesternOti-Volta,Mampruli-Dagbani
tbz	DITAMMARI	10.25	1.25	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Eastern	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Oti-VoltaOriental,Waama-Tayari-Ditammari,Tayari-Ditammari,Ditammaric
gur	FRAFRA	10.83	-0.92	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Northwest	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,NorthwestOti-Volta,Mossi-Farefare
gux	GOURMANCHEMA	12.25	1.00	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaB,Gourmantche-Moba
hag	HANGA	9.50	-1.53	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Southeast	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,SoutheastWesternOti-Volta,Kamara-Hanga
kbp	KABIYE	9.67	1.17	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Southern,Grusi,Eastern	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,SouthernCentralGur,Grusi,East-WestGrusi,EasternGrusi,Kabiyeic
jmr	KAMARA	9.22	-1.86	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Southeast	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,SoutheastWesternOti-Volta,Kamara-Hanga
xsm	KASEM	11.25	-1.25	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Southern,Grusi,Northern	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,SouthernCentralGur,Grusi,NorthernGrusi,Nuna-Kasem
xon	KONKOMBA	10.00	0.08	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaB,Konkomba-Gangam
kma	KONNI	10.25	-1.58	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Buli-Koma	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,Buli-Koma
kfz	KOROMFE	14.25	-0.92	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Kurumfe	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur
nku	KULANGO_BOUNA	9.00	-3.00	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Kulango	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,Kulango-Lorom,Kulango
kus	KUSAL	11.05	-0.19	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Southeast	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,SoutheastWesternOti-Volta
las	LAMA	9.67	1.17	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Southern,Grusi,Eastern	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,SouthernCentralGur,Grusi,East-WestGrusi,EasternGrusi,Kabiyeic
lor	LORHON	9.63	-3.24	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Teen	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,Kulango-Lorom,Teenic
myk	MAMARA_SENOUFO	12.50	-5.50	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Senufo,Suppire-Mamara	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Senufo,NorthSenufo
maw	MAMPRULI	10.33	-0.67	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Southeast	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,SoutheastWesternOti-Volta,Mampruli-Dagbani
mql	MBELIME	10.50	00.92	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Eastern	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Oti-VoltaOriental,Waama-Tayari-Ditammari,Tayari-Ditammari,Ditammaric
mfq	MOBA	10.67	00.12	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma,Moba	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaB,Gourmantche-Moba,Moba-Bimoba
mos	MOORE	12.83	-1.25	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Northwest	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,NorthwestOti-Volta,Mossi-Farefare,Mossic
nfr	NAFAARA	8.00	-2.58	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Senufo,Nafaanra	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Senufo,SouthSenufo
ntm	NATENI	10.50	1.17	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Oti-VoltaOriental,Waama-Tayari-Ditammari,Tayari-Ditammari
nti	NATIORO	10.75	-5.17	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Wara-Natioro	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,Samu
nmz	NAWDM	8.67	1.00	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Yom-Nawdm	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Yom-Nawdm
gng	NGANGAM	10.25	0.42	Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma	Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaB,Konkomba-Gangam
